Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Zambia,Zimbabwe,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,            159.67,            112.66,            130.57,            207.10,             97.35,             93.79,             64.42,             74.42,            113.81,             73.77,             70.38,             56.48,,,,,,,
Zambia,...,...,Development,"GNI per capita, Atlas method (current US$)",   1430.00,   1440.00,   1300.00,   1370.00,   1580.00,   1800.00,   1760.00,   1690.00,   1420.00,   1340.00,   1280.00,   1180.00,    900.00,    720.00,    560.00,    460.00,    410.00,    360.00,    350.00,    330.00,    350.00,    360.00,    400.00,    400.00,    380.00,    350.00,    380.00,    360.00,    390.00,    430.00,    400.00,    330.00
Zambia,...,...,Trade Indicator,HH Market concentration index,      0.19,      0.22,      0.19,      0.15,      0.11,      0.23,      0.21,      0.17,      0.16,      0.21,      0.16,      0.08,      0.08,      0.07,      0.07,      0.06,      0.06,      0.07,      0.06,      0.06,      0.05,      0.06,      0.07,      0.09,      0.09,,,,,,,
Zambia,...,...,Trade Indicator,Index of export market penetration,      1.90,      1.89,      1.83,      1.91,      1.88,      1.78,      1.76,      1.78,      1.77,      1.76,      1.72,      1.68,      1.68,      1.63,      1.56,      1.59,      1.58,      1.60,      1.64,      1.57,      1.74,      1.70,      1.71,      1.68,      1.68,,,,,,,
Zambia,...,...,Development,Trade (% of GDP),     68.79,     74.89,     71.59,     73.96,     79.87,     76.19,     80.46,     79.10,     76.21,     67.90,     56.12,     59.45,     65.77,     57.86,     62.20,     70.81,     62.31,     64.92,     64.67,     60.39,     59.77,     56.25,     58.27,     63.82,     69.23,     66.65,,,,,,
Zambia,...,...,Development,Trade Balance (% of GDP),      0.48,      1.03,     -1.60,     -3.31,     -5.59,      1.45,      0.51,      1.07,      4.73,      6.15,      2.38,     -1.62,      1.41,      7.33,     -0.98,     -3.73,    -10.94,    -10.65,    -14.45,    -12.54,     -9.69,     -7.01,     -3.53,     -6.86,     -3.42,     -0.75,,,,,,
Zambia,...,...,Development,Trade in services (% of GDP),     10.92,     10.00,      9.04,     10.87,     10.80,      9.19,      9.18,      9.11,      7.50,      7.20,      7.83,      8.11,     10.72,      8.44,     11.54,     10.92,     11.60,     11.69,     12.47,     12.49,     12.11,     10.75,      9.15,,,,,,     13.19,     15.00,     13.23,      9.35
Zambia,Belgium,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,      4.44,      5.22,,,,,,,,,,,
Zambia,Belgium,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,      4.37,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,Belgium-Luxembourg,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,      9.18,      8.13,,,,,,,,
Zambia,China,All Products,Export,Partner share(%)-Top 5 Export Partner,     21.38,     14.46,     16.61,     18.97,     15.03,     18.52,     21.31,     18.77,     17.28,     22.22,     12.43,      5.69,,      7.19,      8.71,,,,,,,,,,,,,,,,,
Zambia,China,All Products,Import,Partner share(%)-Top 5 Import Partner,     14.14,     13.64,     14.05,      8.24,      8.74,      8.78,      9.11,      9.90,      9.96,      5.46,      4.72,      4.51,      6.25,,,,      2.77,,      3.32,,,,,,,,,,,,,
Zambia,"Congo, Dem. Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,     12.82,      9.55,      6.80,      6.73,      7.96,      8.29,     11.21,      8.36,      4.60,      4.94,      7.40,      5.77,      5.99,,      4.93,      7.31,      5.95,      4.76,      3.34,      4.26,,,,,,,,,,,,
Zambia,"Congo, Dem. Rep.",All Products,Import,Partner share(%)-Top 5 Import Partner,      3.22,     14.73,     12.68,     10.13,      5.24,     17.56,     17.51,     14.41,     18.46,     23.89,     12.95,     10.61,      4.24,,,,,,,,,,,,,,,,,,,
Zambia,"Congo, Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,      3.79,,,,,,,,,,,
Zambia,"Egypt, Arab Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,      7.85,      4.92,      3.97,,,,,,,,,,,,,,,,,,
Zambia,France,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,      6.64,,,,,,,,,,
Zambia,France,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,      3.68,      3.29,,,,,,,,,,,,,,,,
Zambia,India,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,      3.23,,,,,,      8.23,,,,,,,
Zambia,India,All Products,Import,Partner share(%)-Top 5 Import Partner,      4.87,      4.68,,,,      4.15,,      3.48,      3.43,      2.72,,      3.80,      4.28,,,,,      3.29,,,,,,,,,,,,,,
Zambia,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,      5.83,      8.59,     13.01,     15.50,,,,,,,
Zambia,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,      2.63,      2.51,      2.39,      3.86,      3.43,      3.71,,      6.38,,,,,,,
Zambia,Kenya,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,      5.22,      7.94,      6.75,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,Kuwait,All Products,Import,Partner share(%)-Top 5 Import Partner,,,      5.85,      7.57,,,,      6.29,      5.12,      9.58,     10.50,     10.19,,,,,,,,,,,,,,,,,,,,
Zambia,Malaysia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,      8.67,      6.52,,,,,,,
Zambia,Mauritius,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,      4.73,      6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,Norway,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,      3.67,,,,,,,,,,,,,,,,,,
Zambia,Saudi Arabia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,      9.50,     11.43,     10.82,     10.83,,,,,,,
Zambia,Saudi Arabia,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,      4.00,      2.88,      7.49,      7.76,,,,,,,
Zambia,Singapore,All Products,Export,Partner share(%)-Top 5 Export Partner,      8.24,      7.74,      6.18,      5.80,      8.33,      3.83,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,South Africa,All Products,Export,Partner share(%)-Top 5 Export Partner,      4.22,      4.85,      4.91,      5.73,      7.57,      6.99,     10.74,     10.61,      9.65,      8.56,      7.89,      8.96,     11.99,     11.76,      9.16,     24.48,     21.34,     23.29,     23.70,     19.86,     17.81,     10.09,,,,,,,,,,
Zambia,South Africa,All Products,Import,Partner share(%)-Top 5 Import Partner,     30.78,     28.82,     30.79,     33.19,     32.92,     31.58,     29.17,     33.76,     35.46,     34.39,     39.75,     42.63,     45.55,     46.62,     46.10,     46.60,     48.42,     60.54,     56.15,     57.65,     42.85,     40.42,     39.94,     37.72,     35.84,,,,,,,
Zambia,Switzerland,All Products,Export,Partner share(%)-Top 5 Export Partner,     41.33,     42.02,     44.25,     39.01,     42.13,     44.60,     36.96,     41.15,     52.27,     47.74,     44.41,     49.84,     41.91,     39.32,     34.25,     15.67,      7.59,      5.75,      5.88,     11.68,     12.84,,,,,,,,,,,
Zambia,Tanzania,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,      7.67,     12.10,      5.52,,,,,,,,,,,,,,
Zambia,Tanzania,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,      2.53,,,,,,,,,,,
Zambia,Thailand,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,      5.80,      7.48,      4.48,,,,,,,,      9.09,     12.08,     12.21,,,,,,,
Zambia,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,      5.13,,,      2.70,      3.64,,,,,,,,,,,,     14.46,,,,,,,,,
Zambia,United Arab Emirates,All Products,Import,Partner share(%)-Top 5 Import Partner,     10.25,      6.30,      5.86,,,,,,,,,,      6.42,     10.35,      3.81,      6.41,      4.19,,,,,,     17.56,,,,,,,,,
