Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Mexico,...,...,Trade Indicator,HH Market concentration index,      0.54,      0.52,      0.53,      0.54,      0.55,      0.52,      0.50,      0.50,      0.51,      0.54,      0.56,      0.55,      0.59,      0.63,      0.64,      0.68,      0.69,      0.71,      0.69,      0.70,      0.70,      0.69,      0.67,      0.65,      0.65,      0.68,      0.69,      0.68,      0.65,      0.17,,
Mexico,...,...,Trade Indicator,Index of export market penetration,     13.56,     14.23,     14.56,     14.14,     13.94,     13.78,     13.46,     13.30,     13.03,     12.76,     12.10,     11.94,     11.60,     11.33,     10.89,     10.56,     10.20,      9.90,      9.84,      9.37,      8.55,      8.22,      7.97,      7.34,      6.55,      5.58,      4.61,      4.16,      4.00,      3.80,,
Mexico,...,...,Development,Trade (% of GDP),     77.92,     80.56,     77.12,     76.06,     71.09,     64.93,     63.76,     65.77,     63.47,     60.76,     55.97,     57.78,     56.80,     56.09,     53.94,     53.49,     50.21,     46.70,     47.17,     52.43,     50.62,     51.00,     48.78,     50.42,     46.32,     30.71,     27.83,     35.55,     35.79,     38.52,     38.33,     38.79
Mexico,...,...,Development,Trade Balance (% of GDP),     -0.25,     -2.04,     -1.81,     -1.98,     -2.04,     -1.18,     -1.15,     -1.24,     -1.40,     -1.36,     -1.66,     -2.37,     -1.74,     -1.44,     -1.47,     -1.81,     -1.48,     -1.59,     -1.83,     -1.62,     -1.35,     -1.81,     -0.11,      1.59,      1.98,     -3.94,     -3.27,     -5.04,     -2.92,     -1.11,     -0.07,      1.40
Mexico,...,...,Development,Trade in services (% of GDP),      5.65,      5.66,      5.60,      5.32,      4.74,      4.23,      3.94,      3.97,      4.00,      4.01,      4.47,      4.01,      4.08,      4.07,      4.39,      4.38,      4.21,      3.93,      3.88,      4.31,      4.30,      4.62,      6.22,      6.46,      6.78,      5.53,      5.39,      7.15,      7.63,      8.41,      8.17,      8.10
Mexico,Aruba,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,      0.74,,,,,,,,,,,,,,,,
Mexico,Brazil,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,      0.99,,      1.42,      1.53,,      1.27,,      1.16,,,,,,,,,,      0.63,,      1.02,      1.01,,,,,,,
Mexico,Brazil,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,      1.65,      1.66,,,,
Mexico,Canada,All Products,Export,Partner share(%)-Top 5 Export Partner,      3.10,      3.11,      2.77,      2.78,      2.76,      2.69,      2.74,      2.95,      3.06,      3.57,      3.59,      2.43,      2.38,      2.07,      1.98,      1.48,      1.83,      1.87,      2.05,      2.15,      1.75,      1.46,      2.09,      2.33,      2.50,      2.53,      3.01,      2.20,      2.08,,,
Mexico,Canada,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,      2.71,      2.42,      2.66,      2.51,      2.24,      2.08,      1.80,      1.80,      1.95,      1.90,      2.04,,,      2.05,,,
Mexico,Chile,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,      0.62,      0.88,,,,,,,,,
Mexico,China,All Products,Export,Partner share(%)-Top 5 Export Partner,      1.50,      1.64,      1.63,      1.44,      1.28,      1.50,      1.70,      1.54,      1.71,      1.41,,,,,,,,,,,,,,,,,,,,,,
Mexico,China,All Products,Import,Partner share(%)-Top 5 Import Partner,     18.24,     17.99,     17.64,     17.96,     17.71,     16.57,     16.09,     15.36,     14.89,     15.13,     13.88,     11.24,     10.55,      9.54,      7.98,      7.30,      5.51,      3.72,      2.39,,,,,,,,,,,,,
Mexico,Colombia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,      0.96,      1.19,,,      1.61,,      1.08,,      1.08,      0.85,      0.72,,,,,,,,,,,,,,,,,
Mexico,France,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,      0.70,      0.86,      1.29,      2.25,      2.07,,
Mexico,France,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,      1.35,      1.92,,      2.04,      2.57,      2.42,,
Mexico,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,      1.54,      1.57,      1.70,      1.10,,,,,,,      1.39,      1.72,      1.51,      1.19,      1.07,      1.02,      1.04,,      0.95,      0.93,      1.53,      0.95,,,,,,,,,,
Mexico,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,      3.89,      3.83,      3.91,      3.59,      3.54,      3.44,      3.53,      3.64,      3.67,      3.67,      4.15,      4.09,      3.79,      3.69,      3.91,      3.63,      3.65,      3.60,      3.61,      3.21,      3.54,      3.62,      3.57,      3.55,      3.71,      3.91,      4.06,      3.74,      6.11,      5.57,,
Mexico,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,      1.01,,,,,,,,,,,,,      0.71,      0.74,,      0.67,      0.57,,      0.92,      1.30,      1.23,      1.52,      1.36,      1.83,      4.56,      5.47,,
Mexico,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,      3.94,      3.92,      4.33,      4.59,      4.39,      4.39,      4.48,      4.76,      4.70,      4.98,      4.86,      5.28,      5.80,      5.97,      5.90,      5.38,      4.45,      5.54,      4.80,      3.60,      3.58,      3.62,      3.99,      4.29,      5.45,      6.02,      4.68,      4.55,      5.41,      4.34,,
Mexico,"Korea, Rep.",All Products,Import,Partner share(%)-Top 5 Import Partner,      3.88,      3.60,      3.75,      3.52,      3.70,      3.44,      3.54,      3.60,      3.89,      4.22,      4.67,      4.38,      4.47,      4.15,      2.93,,,,,,      1.96,      1.45,      1.47,      1.19,,,,,,,,
