Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
 World,World,Stone and Glass,Export,Export(US$ Mil),         908452.32,         921866.38,         900780.24,         895243.54,         914860.80,        1009868.06,        1197978.91,        1022765.77,         898806.69,         644975.25,         496533.82,         581855.35,         495291.44,         419283.67,         359227.32,         321842.73,         266733.20,         232736.28,         215426.27,         221757.75,         164688.72,         164891.19,         160839.07,         156577.33,         145870.91,         109958.17,          79317.94,          59897.06,          48448.31,          37438.19,          32483.19,          22702.45
 World,World,Textiles and Clothing,Export,Export(US$ Mil),         824905.91,         841112.21,         802173.69,         762016.02,         813376.46,         850578.09,         843830.78,         786412.31,         804126.50,         682959.19,         592905.92,         691524.78,         659687.01,         595424.85,         541696.99,         514949.83,         459708.07,         399113.80,         380580.41,         391121.89,         335503.45,         342660.26,         354553.88,         313350.84,         303892.91,         259795.27,         190012.57,         153638.08,         104392.90,          85318.24,          75465.73,          52079.36
 World,World,Transportation,Export,Export(US$ Mil),        2325730.87,        2401258.45,        2294630.83,        2169277.26,        2042050.49,        2137051.95,        2060617.51,        1998439.14,        1969945.77,        1681659.46,        1338058.07,        1882615.66,        1737004.34,        1488252.04,        1285313.42,        1176896.26,        1035055.48,         906458.94,         839729.39,         827342.17,         698056.72,         682222.02,         630083.98,         586808.69,         551316.94,         471329.89,         367530.40,         348509.42,         292130.81,         209505.09,         185374.69,         132650.52
 World,World,Vegetable,Export,Export(US$ Mil),         610614.48,         642855.56,         632545.75,         587248.74,         579534.95,         632083.23,         626069.62,         604508.03,         595986.74,         471315.63,         409287.41,         482993.84,         365441.39,         285579.73,         255578.06,         240348.82,         214277.86,         180130.16,         164727.34,         161893.51,         159851.10,         170353.11,         174580.01,         171833.53,         161604.74,         131820.14,          95431.92,          92307.92,          66751.38,          40943.67,          37146.85,           9656.27
 World,World,Wood,Export,Export(US$ Mil),         454809.54,         490779.69,         450587.04,         422538.55,         425587.24,         471531.29,         462024.90,         441243.72,         466000.30,         414677.75,         361254.49,         441398.27,         420999.88,         372264.41,         340186.60,         323716.33,         279071.03,         245697.91,         234499.95,         245972.26,         204905.69,         199996.28,         204038.89,         202700.24,         211097.87,         161395.33,         121532.58,         112954.26,          87043.92,          68261.38,          62518.90,          26990.87
 World,World,All Products,Export,Exports (in US$ Mil),       20538351.81,       21379942.83,       19497736.69,       17728021.54,       18256334.69,       20869051.26,       21026306.81,       20158137.47,       20226610.16,       16840663.29,       13825669.58,       17663891.43,       15335957.07,       13361225.84,       11492437.81,       10224762.37,        8453620.39,        7233421.27,        6847484.84,        7058186.19,        5470674.76,        5269345.58,        5302477.26,        4997004.74,        4683009.86,        3758696.35,        2832125.86,        2457661.50,        1917708.31,        1378180.08,        1200872.26,         785242.95
 World,World,Capital goods,Import,Import(US$ Mil),        6106120.20,        6180909.00,        5843363.42,        5300767.89,        5290095.78,        5576675.19,        5437508.94,        5276020.86,        5181073.66,        4585003.81,        3693516.28,        4680890.49,        4313964.85,        3762505.32,        3324172.67,        3039772.07,        2451955.27,        2157740.16,        2094874.80,        2238495.29,        1957419.68,        1834529.70,        1779672.96,        1634053.47,        1510071.00,        1201081.35,         891678.40,         740361.60,         580723.97,         384360.25,         309604.45,         153705.42
 World,World,Consumer goods,Import,Import(US$ Mil),        5691311.94,        5765914.03,        5399723.68,        4879558.68,        5008909.43,        5692903.18,        5588635.68,        5408472.34,        5366791.75,        4529661.72,        3850458.08,        4843190.21,        4228547.95,        3645565.71,        3228122.97,        2838039.04,        2414007.01,        2074830.88,        1920030.93,        1886599.35,        1656094.07,        1590502.44,        1545969.94,        1468111.68,        1369021.46,        1142123.33,         863542.08,         741163.41,         583148.50,         352442.83,         276716.24,         175939.73
 World,World,Intermediate goods,Import,Import(US$ Mil),        3791747.20,        3927057.61,        3710000.98,        3377620.68,        3490394.65,        3865438.68,        3909839.18,        3771040.83,        3779716.35,        3107098.52,        2459316.96,        3356056.14,        2934133.88,        2450949.56,        2143643.64,        1908904.19,        1538863.21,        1319260.02,        1259666.24,        1278948.33,        1161705.80,        1179572.47,        1193019.10,        1129843.78,        1122789.07,         867977.28,         621763.63,         536478.31,         419083.90,         320513.32,         280134.78,         178284.64
 World,World,Raw materials,Import,Import(US$ Mil),        2428788.14,        2595546.98,        2265378.47,        1805915.33,        1975128.52,        2900265.09,        3031961.10,        3113239.63,        3095416.09,        2349383.82,        1796788.93,        2704104.22,        1993890.75,        1733217.63,        1452107.70,        1150805.32,         888398.57,         736756.70,         711011.31,         766996.67,         590276.51,         549910.07,         651249.43,         635911.39,         571661.74,         470765.22,         375204.76,         361746.61,         306784.26,         241531.32,         205541.83,         138151.75
