Reporter,Partner,Product categories,Indicator Type,Indicator,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
"Congo, Rep.",World,Food Products,Export,Export(US$ Mil),             15.00,             18.65,             19.45,             14.63,             17.52,             18.76,             11.32,             11.76,             18.38,             29.96,             31.85,             33.92,             22.09,,,,,,,,,,,,              8.89,              6.76,              8.20,,,,,
"Congo, Rep.",World,Footwear,Export,Export(US$ Mil),              0.16,              0.01,              0.03,              0.13,              0.00,              0.01,              0.00,              0.00,              0.03,              0.01,              0.01,              0.05,              0.01,,,,,,,,,,,,              0.03,              0.01,              0.04,,,,,
"Congo, Rep.",World,Fuels,Export,Export(US$ Mil),           4680.44,           9171.40,           3676.80,           1539.87,           2695.40,           4004.72,           7914.00,           5868.36,          10738.04,           4684.62,           5795.15,           7711.40,           5476.64,,,,,,,,,,,,            955.10,            765.24,            911.18,,,,,
"Congo, Rep.",World,Hides and Skins,Export,Export(US$ Mil),              0.28,              0.13,              0.11,              0.56,              0.89,              0.65,              0.52,              0.48,              0.56,              0.23,              0.24,              0.16,              0.04,,,,,,,,,,,,              0.00,              0.00,              0.00,,,,,
"Congo, Rep.",World,Intermediate goods,Export,Export(US$ Mil),            253.18,            252.44,            432.32,             85.97,             59.79,             67.15,             48.92,             14.98,             37.75,             37.77,             46.15,            130.77,            104.97,,,,,,,,,,,,             39.52,             25.50,             33.57,,,,,
"Congo, Rep.",World,Mach and Elec,Export,Export(US$ Mil),             83.09,             98.64,            128.45,            168.00,             91.15,             70.18,             78.59,             84.59,            127.12,             64.16,             67.61,             41.85,             37.89,,,,,,,,,,,,              3.81,              3.48,              5.13,,,,,
"Congo, Rep.",World,Metals,Export,Export(US$ Mil),            104.42,            132.99,            320.30,             54.95,             18.89,             33.84,             25.39,             50.38,             47.15,             62.81,             66.19,             49.89,             30.77,,,,,,,,,,,,              2.37,              2.72,              2.41,,,,,
"Congo, Rep.",World,Minerals,Export,Export(US$ Mil),              9.18,              3.80,              1.27,              1.39,              0.99,              0.92,              0.87,              0.67,              0.76,              0.15,              0.16,              0.61,              0.41,,,,,,,,,,,,              0.22,              0.15,              0.59,,,,,
"Congo, Rep.",World,Miscellaneous,Export,Export(US$ Mil),             18.38,             28.47,             45.39,             43.04,             31.93,             34.42,             24.54,             40.17,             40.60,             77.80,             81.99,             24.55,             15.42,,,,,,,,,,,,              3.03,              2.69,              1.04,,,,,
"Congo, Rep.",World,Plastic or Rubber,Export,Export(US$ Mil),              1.93,              1.27,              1.81,              2.01,              0.62,              1.11,              0.61,              0.70,              1.33,              0.74,              0.78,              0.74,              1.06,,,,,,,,,,,,              0.21,              0.30,              0.19,,,,,
"Congo, Rep.",World,Raw materials,Export,Export(US$ Mil),           4613.15,           9292.99,           3841.61,           1629.05,           2727.21,           4032.81,           7737.31,           5839.49,          10603.26,           4593.36,           5710.82,           7631.17,           5430.62,,,,,,,,,,,,           1022.08,            864.24,            903.88,,,,,
"Congo, Rep.",World,Stone and Glass,Export,Export(US$ Mil),              0.59,              2.92,              1.45,              2.03,              1.43,              1.10,              2.17,              1.27,              1.54,              2.94,              3.10,              2.46,              0.18,,,,,,,,,,,,              3.12,              9.55,              0.03,,,,,
"Congo, Rep.",World,Textiles and Clothing,Export,Export(US$ Mil),              1.95,              0.93,              0.74,              1.60,              3.33,              0.76,              0.72,              1.27,              1.44,              3.50,              3.69,              2.46,              1.65,,,,,,,,,,,,              0.04,              0.25,              0.42,,,,,
"Congo, Rep.",World,Transportation,Export,Export(US$ Mil),            311.79,           1392.25,           3798.04,           5901.27,           5653.93,           4388.06,           2282.93,           1303.03,           2725.46,           1866.12,           1970.78,           1068.99,            489.65,,,,,,,,,,,,              0.22,              0.34,              0.21,,,,,
"Congo, Rep.",World,Vegetable,Export,Export(US$ Mil),              0.61,              0.64,              1.68,              0.10,              0.03,              0.14,              3.71,              3.79,              1.90,              3.15,              3.32,              2.59,              0.58,,,,,,,,,,,,              1.86,              0.22,              0.21,,,,,
"Congo, Rep.",World,Wood,Export,Export(US$ Mil),            335.74,            294.28,            243.57,            158.85,            100.18,            113.77,            103.02,             62.03,            108.36,            115.12,            170.07,            225.50,            213.67,,,,,,,,,,,,            107.77,            123.42,             31.45,,,,,
"Congo, Rep.",World,All Products,Export,Exports (in US$ Mil),           5575.94,          11155.03,           8251.98,           7900.59,           8622.95,           8673.37,          10453.10,           7437.93,          13823.65,           6917.58,           8201.53,           9169.74,           6293.21,,,,,,,,,,,,           1089.79,            917.80,            965.34,,,,,
"Congo, Rep.",World,Capital goods,Import,Import(US$ Mil),            889.38,           1990.06,           2616.00,           9227.63,           7703.68,           7816.06,           6453.57,           5769.93,           5673.10,           3211.33,           3308.43,           2412.66,           3021.25,,,,,,,,,,,,            128.29,            107.86,            131.18,,,,,
"Congo, Rep.",World,Consumer goods,Import,Import(US$ Mil),            714.86,            788.30,            968.00,           1185.89,           1549.23,           1127.89,           1074.79,            857.44,            791.87,            721.42,            605.65,            644.28,            570.32,,,,,,,,,,,,            175.37,            139.79,            130.74,,,,,
"Congo, Rep.",World,Intermediate goods,Import,Import(US$ Mil),            323.59,            391.54,            639.80,            644.75,           1007.40,            859.21,            595.85,            548.19,            392.35,            331.98,            374.30,            378.05,            251.01,,,,,,,,,,,,            100.44,            108.05,             60.33,,,,,
"Congo, Rep.",World,Raw materials,Import,Import(US$ Mil),            308.35,            309.79,            329.77,            203.37,            279.25,            283.19,            247.41,            172.99,            155.21,            104.70,            158.73,            104.65,             86.06,,,,,,,,,,,,             46.44,             39.44,             24.78,,,,,
"Congo, Rep.",World,All Products,Import,Imports (in US$ Mil),           2242.43,           3485.61,           4560.30,          11270.35,          10549.68,          10098.86,           8371.62,           7348.55,           7012.53,           4369.42,           4447.11,           3539.65,           3928.83,,,,,,,,,,,,            555.90,            395.16,            347.06,,,,,
"Congo, Rep.",...,...,Development,"GNI per capita, Atlas method (current US$)",   1720.00,   1780.00,   1930.00,   2240.00,   3090.00,   3970.00,   3750.00,   3500.00,   2710.00,   2750.00,   2490.00,   2150.00,   1700.00,   1470.00,   1130.00,    770.00,    700.00,    670.00,    630.00,    560.00,    490.00,    580.00,    590.00,    470.00,    430.00,    680.00,    800.00,   1060.00,    960.00,    930.00,    940.00,    930.00
"Congo, Rep.",...,...,Trade Indicator,HH Market concentration index,      0.33,      0.35,      0.32,      0.21,      0.19,      0.26,      0.29,      0.20,      0.20,      0.18,      0.24,      0.26,      0.26,,,,,,,,,,,,      0.18,      0.25,      0.63,,,,,
"Congo, Rep.",...,...,Trade Indicator,Index of export market penetration,      1.61,      1.61,      1.61,      1.69,      1.60,      1.66,      1.61,      1.63,      1.57,      1.43,      1.48,      1.73,      1.55,,,,,,,,,,,,      1.65,      1.60,      1.63,,,,,
"Congo, Rep.",...,...,Development,Trade (% of GDP),    122.25,    121.38,    112.18,    129.31,    122.05,    104.99,     93.00,     97.44,    124.59,    124.06,    135.55,    133.11,    148.59,    125.60,    119.55,    131.37,    156.86,    135.46,    130.73,    123.91,    131.39,    148.90,    135.76,    128.41,    128.31,    132.74,     74.18,     57.14,     69.68,     70.82,     83.35,     81.05
"Congo, Rep.",...,...,Development,Trade Balance (% of GDP),     15.93,     22.27,      2.88,    -40.32,    -37.04,      2.09,     12.87,     18.72,     22.63,     12.99,     -6.59,     13.70,    -11.62,     29.33,     30.46,     29.69,      4.76,     27.58,     24.11,     36.68,     13.19,      3.65,     15.44,      8.51,      1.10,    -15.70,     11.50,     24.24,     13.58,     32.74,     13.70,      0.20
"Congo, Rep.",...,...,Development,Trade in services (% of GDP),,,,     23.76,     34.44,     24.61,     19.43,     17.98,     28.01,     28.87,     38.50,     24.69,     34.79,     33.35,     24.63,     26.05,     30.52,     35.98,     35.61,     27.17,     43.10,     50.02,     36.52,     40.46,     36.82,     60.07,     46.98,     27.40,     32.51,     31.02,     24.66,     29.49
"Congo, Rep.",Angola,All Products,Export,Partner share(%)-Top 5 Export Partner,,      2.45,      6.30,     10.66,     10.35,     11.97,      8.53,,      8.66,     13.06,     11.62,,      5.28,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Angola,All Products,Import,Partner share(%)-Top 5 Import Partner,      6.14,,,,,,     15.07,     25.57,     12.26,     15.03,     15.30,      7.54,     22.07,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Australia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,      7.92,      7.85,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.","Bahamas, The",All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,      8.98,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Belgium,All Products,Import,Partner share(%)-Top 5 Import Partner,     10.29,      6.48,      8.06,,,,,      4.93,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Brazil,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,      5.81,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Brazil,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,      6.15,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Bunkers,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,      9.14,,,,,,,
"Congo, Rep.",Cameroon,All Products,Export,Partner share(%)-Top 5 Export Partner,,,      5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",China,All Products,Export,Partner share(%)-Top 5 Export Partner,     59.79,     62.68,     36.28,     11.66,     15.97,     23.25,     40.45,     21.47,     27.85,     20.91,     21.87,     38.97,     42.97,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",China,All Products,Import,Partner share(%)-Top 5 Import Partner,     11.43,     13.66,      7.83,      8.16,     10.03,      7.86,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Equatorial Guinea,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,      6.16,      6.34,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",France,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,      5.21,     12.53,      7.37,     12.54,     13.09,      9.55,,,,,,,,,,,,,      9.85,      6.13,      8.23,,,,,
"Congo, Rep.",France,All Products,Import,Partner share(%)-Top 5 Import Partner,     15.02,     11.52,      7.87,,      6.26,,      9.10,      8.21,      7.61,     12.22,     12.35,     10.24,     12.08,,,,,,,,,,,,     26.10,     32.26,     32.82,,,,,
"Congo, Rep.",Free Zones,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,     10.15,,,,,,,
"Congo, Rep.",Gabon,All Products,Export,Partner share(%)-Top 5 Export Partner,,      3.50,,      8.32,,      8.16,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Gabon,All Products,Import,Partner share(%)-Top 5 Import Partner,,      6.88,,,,,     12.20,     11.96,     14.31,,,     18.25,      5.97,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Ghana,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,      8.87,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Heard Island and McDonald Isla,All Products,Export,Partner share(%)-Top 5 Export Partner,,,      5.61,     12.99,      8.50,      8.80,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Heard Island and McDonald Isla,All Products,Import,Partner share(%)-Top 5 Import Partner,,,     10.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Iceland,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,      7.20,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",India,All Products,Export,Partner share(%)-Top 5 Export Partner,     13.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,,      6.64,,,,,,,,,,,,,,,,,,,,,,,     17.40,     20.90,     23.44,,,,,
"Congo, Rep.",Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,      6.47,,,,,,,,,,,,,,      4.32,     19.08,,,,,
"Congo, Rep.","Korea, Rep.",All Products,Import,Partner share(%)-Top 5 Import Partner,,,,     16.91,      6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Malta,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,      6.03,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Namibia,All Products,Import,Partner share(%)-Top 5 Import Partner,,,      8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Netherlands,All Products,Export,Partner share(%)-Top 5 Export Partner,      4.11,,,,,,,     14.19,,,,,,,,,,,,,,,,,     12.00,,,,,,,
"Congo, Rep.",Netherlands,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,     11.49,,,,,,,,,,,,,,,,,,,,      6.22,      7.92,,,,,
"Congo, Rep.",Nigeria,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,      3.43,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Nigeria,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,     11.50,,,,     12.11,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Norway,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,      7.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.","Other Asia, nes",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,      5.82,      7.43,      7.76,      6.35,      8.82,,,,,,,,,,,,     23.57,     12.94,      5.41,,,,,
"Congo, Rep.",Panama,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,      7.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Portugal,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,      5.78,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Singapore,All Products,Export,Partner share(%)-Top 5 Export Partner,,      4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",Singapore,All Products,Import,Partner share(%)-Top 5 Import Partner,,      8.11,,,     13.39,      7.28,,,      8.16,     10.09,     10.29,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",South Africa,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,      7.92,,,,,,,,,,,,,,,,,,,
